program_id,program_name,country,city,latitude,longitude,program_type,key_benefits,eligibility,operator,status,official_url,sources,confidence,last_verified
ARC-FAC-357,Green Ammonia Berlevåg (GAB) — Aker Horizons x Varanger Kraft 100 MW green-ammonia bunkering plant,Norway,Berlevåg,70.857,29.092,Green hydrogen/ammonia facility (PtX bunkering),"100 MW electrolyser; ~100,000-200,000 t/yr ammonia; green bunkering for Arctic deep-water & fishing vessels + off-grid communities; uses renewable power from Varanger Kraft Raggovidda wind farm; located at berth for direct Arctic-shipping bunkering; supports decarbonizing Arctic shipping + Svalbard coal/diesel replacement (Longyearbyen ~20,000 t ammonia to be coal-independent)",Aker Horizons + Varanger Kraft co-owned JV; mature green-H2/ammonia project in Europe; commercial production targeted for Arctic shipping fuel,Green Ammonia Berlevåg AS (Aker Horizons x Varanger Kraft),In development / mature concept (feasibility + concept passed; 100 MW first phase),https://www.innovationnewsnetwork.com/decarbonising-shipping-in-the-arctic-green-ammonia-berlevag/25211,"innovationnewsnetwork.com (Aker Horizons + Varanger Kraft 100 MW Green Ammonia Berlevåg); arcticeconomiccouncil.com 'Winds of Change' (Berlevåg 100,000-200,000 t/yr ammonia; Svalbard-Longyearbyen ~20,000 t coal-independence); highnorthnews.com (feasibility/concept passed); ammoniaenergy.org (Aker/VNG term sheet, 100 MW electrolyser). NAME DISAMBIGUATION: distinct from ARC-FAC-307 Varanger KraftHydrogen Berlevåg hydrogen + Haeolus pilot and ARC-FAC-344 Barents Blue (Hammerfest); this row is the GAB co-owned ammonia JV",80,2026-09-02
ARC-FAC-358,GreenH Hammerfest (Rypefjorden) - 7.5 MW RFNBO maritime hydrogen bunkering hub,Norway,Hammerfest,70.6633,23.6821,Green hydrogen/RFNO (RFNBO) production facility (maritime bunkering),7.5 MW electrolyser producing Renewable Fuel of Non-Biological Origin (RFNBO) hydrogen; ~12 kt RFNBO hydrogen over 10 yrs; direct marine bunkering from production site; ~80 kt CO2-eq avoided over first decade; part of GreenH planned RFNBO corridor along Norwegian coast,GreenH + municipality letter of intent; power-co. discussions; EU funding ~NOK 256M; NO4 bidding zone (renewable-rich grid); maritime off-taker alignment,GreenH,PLANNED (target startup 2029),https://energywatch.com/EnergyNews/Renewables/article18559085.ece,https://energywatch.com/EnergyNews/Renewables/article18559085.ece + https://infra.taiyo.ai/all_public/details/projects/greenh-hammerfest?id=caPY5ZkB_6AnFnyNKdDz&index=dpdata2_projects_eu_funded-v5,72,2026-09-02
ARC-FAC-359,"NATO DIANA test centre — Norway (ICE worx Arctic / FFI), Arctic cold-weather defence-innovation arena",Norway,"Setermoen/Bardufoss (Målselv, Troms)",68.8626,18.3478,Defence innovation / dual-use test centre (NATO DIANA network),"NATO Defence Innovation Accelerator for the North Atlantic (DIANA) Arctic test centre at FFI ICE worx Arctic; connects Norwegian Armed Forces, researchers and tech firms to develop/test dual-use (civilian+defence) tech under real Arctic conditions; accelerates innovation, shares risk/cost, opens Allied defence market + export channels. Arenas: Setermoen/Bardufoss (Arctic), Rena, Rygge, Horten, Kjeller.","Norwegian tech companies, academia, startups and military units developing dual-use / defence-adjacent innovations; DIANA-backed companies gain test-centre access, accelerator, mentor network and Allied markets.",FFI (Forsvarets forskningsinstitutt / Norwegian Defence Research Establishment) under NATO DIANA,ACTIVE (Norway hosts a NATO DIANA test centre; ICE worx Arctic as brand — multiple arenas incl. Arctic Setermoen/Bardufoss),https://www.ffi.no/aktuelt/nyheter/ffis-innovasjonssatsing-ice-worx-blir-nato-testsenter,"OFFICIAL ffi.no (FFI: 'FFIs innovasjonssatsing ICE worx blir Nato-testsenter' — ICE worx Arctic as DIANA test centre, five arenas incl. Arctic Setermoen/Bardufoss, Rena, Rygge, Horten, Kjeller, links Forsvaret/researchers/tech firms); OFFICIAL forsvarsfondet.no/diana (DIANA NATO network, Norway participation via single test centre ICE worx Arctic at FFI); OFFICIAL NATO nato.int (DIANA: 16 accelerators, 200+ test centres, HQ London/Tallinn/Halifax); forsvaretsforum.no (NATO places test centre in Norway, FFI Kjeller, regional offices, 47 test centres). NAME DISAMBIG: distinct from the Kirkenes-based proposed 'DIANA Dual Tech Center' (Kystutviklingssenteret) — this row is the officially-established FFI ICE worx Arctic NATO DIANA test centre.",86,2026-09-02
ARC-FAC-360,Sør-Varanger Energy Cluster (Sør-Varanger Energiklynge) — green-transition energy development cluster,Norway,Kirkenes (Sør-Varanger),69.7270,30.0505,Regional energy / industrial cluster initiative (green transition),"Coordinates energy-related activities and collaborates among Sør-Varanger/Varanger actors to strengthen local industry via green transition; expands use of hydrogen, ammonia, wind and solar to build a future-oriented competitive economy with local/regional value creation and specialised expertise; supports energy security, sustainability and economic development in Kirkenes & neighbouring communities.","Local/regional industry, energy project developers, SMEs, municipalities and knowledge institutions in Sør-Varanger/Varanger pursuing green energy + industrial development; partner project collaboration.","Sør-Varanger Utvikling AS (SVU) / Kystutviklingssenteret (Coastal Development Centre), Kirkenes",ACTIVE (regional development initiative; SVU 2026 entrepreneurship portfolio incl. ICE + Arctic Circular Economy Summit + energy cluster),https://www.kystutviklingssenter.no/en/2024/01/16/sor-varanger-energy-cluster/,"OFFICIAL kystutviklingssenter.no (EN: Sør-Varanger Energy Cluster — regional energy development initiative in Kirkenes, coordinates energy activities, cooperation, energy security/sustainability/economic development); OFFICIAL kystutviklingssenter.no (NB: Sør-Varanger Energiklynge — repositioning Sør-Varanger/Varanger via green transition, hydrogen/ammonia/wind/solar, local value creation + specialised expertise); OFFICIAL sorvarangerutvikling.no ARSRAPPORT 2025 (SVU & Øst-Finnmark Kunnskapssenter annual report: funding, ICE brand, Hubs in Kirkenes/Vadsø/Tana, energy/innovation initiatives); OFFICIAL regionalomstilling.innovasjonnorge.no/artikkel/sor-varanger (Innovation Norway regional omstilling: 40M NOK, Barents Sea value creation, border-region + entrepreneurship focus). NAME DISAMBIG: distinct from separately-registered Maritime Industrial Cluster Kirkenes AS (ARC-FAC-361) and from the Varanger KraftHydrogen plant (ARC-FAC-307).",78,2026-09-08
ARC-FAC-361,Maritime Industrial Cluster Kirkenes AS (org. 919061847) — Barents Sea service-port cluster company,Norway,Kirkenes (Sør-Varanger),69.7225,30.0565,Maritime / industrial cluster company (service-port development),"Develops a maritime/industrial cluster to promote Sør-Varanger as a service port for maritime and industrial activities; provides maritime, industrial and oil/gas services in the Barents Sea; invests in other companies; share capital NOK 30,000, established 2017, co-owners incl. Kirkenes Tre Eiendom, Arctic Dive, Sør-Varanger Eiendom, Nor Lines Norway (~8.3% each).","Maritime/industrial service providers, oil & gas and Barents Sea operators, cluster partners; company invests in and co-ordinates cluster members.","Maritime Industrial Cluster Kirkenes AS (org. 919061847), Kirkenes","ACTIVE (registered Norwegian AS, unit updated in Enhetsregisteret 2026-05-16)",https://biztrac.no/selskap/919061847,"biztrac.no/selskap/919061847 (Maritime Industrial Cluster Kirkenes AS org 919061847, NACE 71.129, established 2017, share capital NOK 30,000, co-owners ~8.3% each incl. Kirkenes Tre Eiendom AS, Arctic Dive AS, Sør-Varanger Eiendom AS, Nor Lines Norway AS; unit updated 16 May 2026); proff.no (Norwegian business registry aggregator: Kirkenes-region maritime/industrial cluster context); kystutviklingssenter.no/en (regional maritime/industrial development context in Sør-Varanger). NAME DISAMBIG: distinct from Sør-Varanger Energy Cluster (ARC-FAC-360) and from the municipal port authority Kirkenes Havn Sør-Varanger KF (ARC-PORT-076).",68,2026-09-08
ARC-FAC-362,Liinakhamari Western Gate Container & Cargo Transshipment Complex (OOO Pribrezhny) — NSR West-Gate hub,Russia,"Liinakhamari (Pechenga, Murmansk Oblast) — Devkina Zavod bay",69.6333,31.2500,Industrial (Arctic transshipment terminal / container Ro-Ro hub),"~500k TEU container terminal + up to 1M t/yr cargo transshipment; up to 300k DWT vessels; deep natural draft to 20 m; ice-free year-round (Gulf Stream); 35 nm shorter deviation, lower traffic, Korzunovo airport 30 km; green-bond finance under Minvostokrazvitiya; transfers Arctic-class to conventional (NSR West-Gate); 30k m2 storage + 20k m2 production, 5 ha, 300 m waterfront",Arctic-class / transit & project cargo operators; NSR transshipment; Belarusian + Russian shippers; open to foreign ships (RF Gov decree remote terminal of Murmansk port),OOO Pribrezhny (project developer),PLANNED / pre-investment (MoU & engineering surveys; AZRF-adjacent green-bond finance under consideration),https://maritime-executive.com/blog/new-port-planned-for-russia-s-growing-northern-logistics-chain,"maritime-executive.com/blog/new-port-planned-for-russia-s-growing-northern-logistics-chain (OOO Pribrezhny, 5 ha/300m waterfront, 30k+20k sqm, up to 1M t, Ro-Ro/Lo-Lo/Ro-Lo, green bonds, Korzunovo airport 30km, deep 20m, remote terminal land secNo21/water secNo3 open to foreign ships); allaboutshipping.co.uk/2020/03/12/northern-logistics-chain/ (Western Gate, Arctic->conventional, NSTC, green bonds); ru.thebarentsobserver.com/razrabotciki-ne-otkazyvautsa-ot-grandioznyh-planov-stroitelstva-porta-v-pecengskoj-gube/221768 (500k TEU container + 1M t transshipment, up to 300k DWT, rail line to Nickel/Murmansk). CONF 78 VERIFIED (2+ indie sources + RF Gov decree basis); NAME DISAMBIG: distinct from Murmansk Com Sea Port / Lavna / NewNew container terminal",78,2026-09-02
ARC-FAC-363,Alyeschem North Slope Chemical & Fuels Facility (first US-Arctic petrochemical plant — methanol + ULSD),USA,"Prudhoe Bay, North Slope, Alaska",70.2554,-148.3816,Petrochemical / fuels manufacturing (stranded natural gas + captured CO2 -> methanol/hydrogen; hydrogen refines ultra-low-sulfur diesel),"First petrochemical plant in the US Arctic; converts stranded North Slope natural gas + waste CO2 into methanol and ULSD locally, cutting supply-chain risk; ~$140M total cost; AIDEA financing up to $70M plus private equity (BP Energy Partners, McKinley Alaska)",North Slope value-add/energy-security industrial project; located on AIDEA-laid gravel pad at Prudhoe Bay; requires AIDEA/tax-incentive financing + feedstock gas pipeline agreements,Alyeschem LLC (CEO J.R. Wilcox; AIDEA/BP Energy Partners/McKinley Alaska Private Investment),Construction (groundbreaking 2026-05-15; production targeted end-2027),https://alyeschem.com,"aidea.org (OFFICIAL: Alyeschem holds groundbreaking ceremony for North Slope chemical & fuels facility funded by AIDEA; 05-21-2026 press release); aleschem.com (groundbreaking; methanol + ULSD, running by end 2027; site agreement, North Slope gas to Fairbanks); akbizmag.com/industry/oil-gas/alyeschem-breaks-ground-on-north-slope-petrochemical-factory (May 23 2026: Prudhoe Bay, AIDEA gravel pad, first petrochemical plant in US Arctic, $70M of ~$140M AIDEA financing, BP Energy Partners + McKinley Alaska); petroleumnews.com/story/2026/05/31/news/alyeschem-holds-groundbreaking-ceremony/50176.html (methanol + ULSD, North Slope gas + waste CO2, hydrogen refining); facebook.com/DCCEDAK (Alaska DCCED: May 15 2026 groundbreaking, first petrochemical plant in US Arctic). NAME DISAMBIGUATION: this is a chemical/fuels factory on the North Slope, distinct from the Prudhoe Bay Oil Terminal (ARC-PORT-024) and Prudhoe Bay Oil Complex (ARC-BIZ-023) — a value-add manufacturing plant, not a loading terminal.",85,2026-09-02
ARC-FAC-364,Syradasaysky (Syradasay) Coking Coal Deposit & Mining Complex — Taymyr Coal Cluster (AEON/Sberbank),Russia,"Taymyr Peninsula, Taimyr Dolgano-Nenetsky District, Krasnoyarsk Krai (110 km SE of Dikson; between Yenisei/Pyasina/Syradasay rivers)",72.7448,82.6790,Mining / coking-coal extraction & export (industrial cluster incl. coal-preparation plant + Yenisei seaport + power plant + rotational worker village),"Among Russia's richest coking-coal fields (resources ~5.3 B t); Phase 1 production 5M t/yr rising to 10M t/yr; ~RUB 33.8bn invested (AEON + Sberbank); supports up to 7M t/yr coal export via the Yenisei seaport / Northern Sea Route; first commercial batch (35k t) loaded to China; creates ~1,200 jobs; anchors Taymyr coal-cluster industrialisation",Russian mining/infrastructure investors; AEON (project developer) + Sberbank (financing); engineering survey approved by Glavgosexpertiza; coal prep plant + Yenisei seaport + 110km road + power plant; export via Yenisei seaport and NSR,AEON Group (developer) + Sberbank (financing); AEON-Dikson coal cluster JV; NSR/Yenisei export logistics,Active (first coal loaded to China; Phase 1 operation; expansion to 10M t/yr planned),https://arctic-russia.ru/en/project/a-hidden-fire-of-the-permafrost,"gem.wiki/Syradasaysky_Coal_Mine (exact coords 72.744855/82.679009, Taimyr Dolgan-Nenetsky, Krasnoyarsk); en.portnews.ru/news/354955 (110 km SE of Dikson; Phase 1 terminal); ensib.ru/engineering-survey-for-syradasay-coal-deposit-project-approved-by-glavgosexpertiza (5.3 B t resources; Glavgosexpertiza approval); ensib.ru/the-loading-of-coal-from-krasnoyarsk-region-s-northernmost-deposit-has-started (first 35k t loaded to China); sber.bank.in/media/news/taymyr-coal-project-to-boost-economic-development-in-the-arctic (RUB 33.8bn; 5M t -> 10M t; Yenisei seaport + coal prep plant + power plant + rotation village; TASS-sourced); thebarentsobserver.com/industry-and-energy/coal-diggers-are-building-a-settlement-on-the-taymyr-tundra/112648 (Taymyr settlement build); tass.com/economy/1885909 (1,200 jobs; Taymyr coal cluster); arctic-russia.ru/en/article/the-power-of-arctic-coal (OFFICIAL AZRF portal; >100km from Dikson; Arctic); en.kremlin.ru/events/president/news/68188 (OFFICIAL: up to 7M t coal along NSR by 2026). CONF 86 VERIFIED (3+ independent incl. official); NAME DISAMBIGUATION: distinct from Elginsky (Sakha/Yakutia) coal mine and Mir Mine — this is the Taymyr Syradasaysky deposit near Dikson.",86,2026-09-02
ARC-FAC-365,JSC Port Alliance — multi-terminal stevedoring group consolidating MCSP + Murmansk Bulker + Murmansk Container + Tuapse Bulker + Daltransugol + Maly Port Stevedoring (Nakhodka),Russia,"Murmansk (MCSP HQ; terminals incl. Murmansk Bulker, Murmansk Container; Nakhodka Maly Port)",68.9800,33.0700,"Port group / stevedoring operator alliance (JSC Port Alliance, formed Mar-2024)",Combined >53M t/yr capacity; MCSP largest Arctic stevedore >24M t/yr; consolidated Murmansk transport hub + NSR container-transshipment capability; ~45M t/yr rail-unloading capacity agreement with RZD,"Terminal operators in Port Alliance group (MCSP, Murmansk Bulker, Murmansk Container, Tuapse Bulker, Daltransugol, Maly Port Stevedoring)",JSC Port Alliance,ACTIVE (group formed Mar-2024),https://www.marineinsight.com/port-of-murmansk-receives-first-container-shipment-from-china-via-northern-sea-route/,"marineinsight.com (Port Alliance >53M t/yr, MCSP >24M t/yr); arctictoday.com; thecoalhub.com (MTU rail unload 45M t/yr, Murmansk transport hub); russiaspivottoasia.com (Lavna/MTU rail 45->100 Mt) | GIS-QA densify 2026-09-08: Port Alliance offset to Portovyy/MCSP container zone",80,2026-09-08
ARC-FAC-366,Narvik Green Ammonia (NGA) — Aker Horizons x Statkraft 600 MW green-ammonia / hydrogen plant (Kvandal/Lailasletta),Norway,"Narvik, Nordland (Kvandal / Lailasletta site, near Bjerkvik)",68.5492,17.5571,Industrial energy facility (green hydrogen / ammonia PtX production + coastal export terminal),"Up to 600 MW electrolyser (400-600 MW concept) producing up to 1,000-1,500 t/day green ammonia; renewable hydro+wind power via long-term Statkraft agreement; ~1.0-1.5M t/yr ammonia export; coastal export terminal at Lailasletta near Kvandal for pipelines to Rostock/Wilhelmshaven (Germany) and Rotterdam (Netherlands); positions Narvik as a Northern-Norway / Arctic green-fuel export hub and supports maritime decarbonisation + European green-ammonia market; FID aimed 2025, site prep 2026, commercial operation ~2029.","Green-hydrogen / ammonia offtakers (maritime, industrial, European energy companies); Narvik Green Ammonia DA JV (Aker Horizons x Statkraft) commercial structure; not an SME grant — large industrial PtX project",Narvik Green Ammonia DA (Aker Horizons x Statkraft JV); Statkraft long-term power agreement,DEVELOPING (FID aimed 2025; site prep 2026; commercial operation ~2029),https://www.statkraft.com/newsroom/news-and-stories/2023/aker-horizons-and-statkraft-join-forces-to-develop-large-scale-green-ammonia-project-in-narvik/,"statkraft.com (OFFICIAL Statkraft 2023 announcement: Aker Horizons + Statkraft, Kvandal, up to 600 MW, 1,000-1,500 t/day green ammonia, JV Narvik Green Ammonia DA, FID aimed 2025, commercial ~2028); nsenergybusiness.com (Narvik Green Ammonia project page: Kvandal & Lailasletta, 400-600 MW, FID Q3-Q4 2025, site prep 2026, commercial 2029, export via coastal terminal at Lailasletta to Rostock/Wilhelmshaven/Rotterdam); akerhorizons.com (Aker Horizons green-ammonia portfolio, Norway). NAME DISAMBIG: distinct from ARC-FAC-357 (Green Ammonia Berlevåg, Aker x Varanger Kraft 100 MW) and ARC-FAC-344 (Barents Blue, Horisont Energi, Hammerfest) — this is the Narvik/Kvandal project; coords are Narvik-area centroid",80,2026-09-08
ARC-FAC-367,"Svalbard Energi / Store Norske — Hotellneset new main diesel power station + tank facility (Longyearbyen, NOK 1.2B)",Svalbard (Norway),"Hotellneset, Longyearbyen, Svalbard",78.2486,15.4880,Industrial energy facility (new main diesel power plant + fuel tank farm; energy-modernisation),"NOK 1.2B budget (2026-2029) for a new main diesel power station + tank facility + distribution-network upgrades at Hotellneset, Longyearbyen; first construction-tender stages issued Q1 2026, build start aimed autumn 2026; project owner Svalbard Energi AS (Store Norske group); KU (environmental consequence assessment) programme under Sysselmesteren (public hearing, feedback deadline 25 May 2026, prepared by Asplan Viak with Store Norske); 2-phase — Phase 1 new diesel plant + tank farm, then ~10-yr distribution-network upgrades; hardens Svalbard main power / district-heat backbone and emergency preparedness; open to local + mainland contractors under equal conditions.",Longyearbyen energy infrastructure / emergency preparedness; project owner Svalbard Energi AS (Store Norske state-owned group); not an individual/company grant — state-supported utility capital project,Svalbard Energi AS (Store Norske group); KU prepared by Asplan Viak AS with Store Norske,UNDER DEVELOPMENT (public hearing May 2026; tender Q1 2026; construction start autumn 2026; budget 2026-2029),https://www.sysselmesteren.no/nb/nyheter/2026/04/horing-utredningsprogram-for-hovedkraftstasjon-og-tankanlegg-pa-hotellneset/,"sysselmesteren.no (OFFICIAL Sysselmesteren Svalbard 2026-04: KU hearing for proposed main power station + tank facility at Hotellneset, SEAS project owner, Asplan Viak KU with Store Norske, deadline 25 May 2026); at.no (independent construction trade: Store Norske tender, NOK 1.2B 2026-2029, build start autumn 2026, Svalbard Energi AS owner, two-phase, open to local+mainland contractors); svalbardposten.no (independent Svalbard media: 'hopes for start in September' 2026, project manager Bergit Svenning). NAME DISAMBIG: distinct from ARC-FAC-305 (Svalbard Energi utility overall row) — this models the specific Hotellneset main power station + tank facility construction project; distinct from ARC-FAC-318/339 (Svalbard/Jan Mayen subsea fibre) and references the Hotellneset KU also noted inside ARC-PORT-080 (Longyearbyen harbour programme)",82,2026-09-08
ARC-FAC-368,Boden Industrial Park / Bodenxt — Norrbotten green-industrial transformation cluster (hosts Stegra H2 steel),Sweden,"Boden, Norrbotten",65.8252,21.6893,"Industrial cluster / municipal development platform (green-steel, green-H2 ecosystem)","Municipal Bodenxt platform coordinates rapid industrial expansion across 5 pillars (skills supply, housing/living, business development, above+below-ground infrastructure, site integration); hosts Stegra (formerly H2 Green Steel) 700 MW green-H2 + green-steel mega-project (~SEK 16B / EUR 1.4B Wallenberg-led financing Apr 2026; 37 thyssenkrupp nucera electrolysis modules installed; 145 m DRI tower; 2.4 Mt/yr decarbonised steel; ~630 workers on site, first steel targeted 2026/27); new Stegra-Boden Industrial Park rail connection + Softronic electric locomotive (mid-2026) links plant to Malmbanan/ports of Lulea & Narvik; Boden Jarnvag AB PPP (Bodens kommun + Polar Structure, Peab contractor, 6 km rail sanctioned by Transportstyrelsen June 2026)","Industrial tenants/investors in green steel, hydrogen, energy-intensive manufacturing; municipal land/facility allocations; nationally and EU-strategic green-transition projects",Bodens kommun (Boden municipality) / Bodenxt platform + Region Norrbotten,ACTIVE (Stegra construction ramping; rail + water-treatment infra being delivered 2026-27; broader park expanding),https://boden.se/en/community-and-development/community-development/bodenxt,"boden.se 2026-04-14 (OFFICIAL Boden municipality Bodenxt news: SEK 16B/EUR 1.4B Wallenberg-led financing secured to advance Stegra green steel, housing+infra effort); bodenbusinesspark.com (OFFICIAL Boden Business Park: funding ""boosts Bodens development""); stegra.com (OFFICIAL Stegra: 700 MW green H2 plant, Strategic Net-Zero Project by Tillvaxtverket, EUR 1.4B financing, rail link to Boden Industrial Park + Green Cargo freight); steamorbis.com + industrialinfo.com 2026 (independent: EUR 1.4B financing, 37 electrolysis modules (20 MW each), first green steel 2027, 5 Mt/yr ramp by 2030); railwaynews.net (independent: Softronic locomotive inaugurated the Stegra-Boden Industrial Park rail connection mid-2026 to Ore Line/Malmbanan for Lulea & Narvik ports); norran.se (independent: 145 m DRI tower milestone). NAME DISAMBIGUATION: distinct from ARC-FAC-319 (Stegra company/facility) and ARC-FAC-320 (Lulea Industripark) — this row is the Boden municipal industrial park + Bodenxt platform that hosts Stegra.",85,2026-09-03
ARC-FAC-369,"Nordic Hydrogen Route (NHR) — cross-border Bothnian Bay hydrogen-pipeline network (Vaasa–Örnsköldsvik, branch Kiruna/Gällivare)",Finland / Sweden,"Bothnian Bay coast: Vaasa (FI) – Örnsköldsvik (SE), branches to Kiruna & Gällivare",59.8,20.8,Cross-border energy/industrial-hydrogen infrastructure corridor (EU Project of Common Interest),"~1,400 km dedicated buried hydrogen pipelines meeting up to 65 TWh/yr regional demand by 2050; creates open Nordic hydrogen market (early 2030s); unlocks ~EUR 5.5B project + up to 10x follow-on renewable/H2 investment; enables fossil-free steel (LKAB/Stegra), aviation/maritime e-fuels, green industry; EU PCI status 8 Apr 2024 enabling streamlined permitting + CEF funding; EUR 29.4M CEF Energy co-financing secured (2025); public consultations in 11 municipalities from Nov 2026; construction ~2029, phased open market from early 2030s","Hydrogen producers/offtakers, green-industry clusters, Nordic/Baltic energy infrastructure; EU PCI/CEF funding path; TSO-level project (Gasgrid Finland / Nordion Energi)","Gasgrid Finland (FI gas TSO) + Nordion Energi (SE gas TSO, H2 AB)",Feasibility phase completed; design phase 2025-29; public consultation begun Nov 2026; permitting underway; construction target ~2029,https://nordichydrogenroute.com/,"gasgrid.fi/en/hydrogen-development/nordic-hydrogen-route/ (OFFICIAL Gasgrid: ~1,400 km, PCI April 2024, EUR 5.5B, 65 TWh by 2050, phases incl. design->construction ~2029, branch to Kiruna industrial area); nordionenergi.se (OFFICIAL Nordion Energi: NHR & Baltic Sea Hydrogen Collector PCI, ~1,000 km Bothnian Bay, branches Gällivare/Kiruna); nordichydrogenroute.com (OFFICIAL project site: PCI 8 Apr 2024, feasibility completed); nordionenergi.se news 2026 (public consultations from Nov across 11 municipalities, EUR 29.4M CEF Energy 2025); norran.se (independent regional press); gasgrid.fi bulletins (official launch + feasibility). NAME DISAMBIGUATION: distinct from Power2Earth ammonia plant (ARC-FAC-320 Lulea context) and Plug Power Finland green-H2 (ARC-FAC-322) — this row is the Gasgrid+Nordion cross-border transmission network, not a single production plant.",90,2026-09-03
ARC-FAC-370,North Pole drift ice base / Arctic research-logistics station complex (presidential decree),Russia (Arctic Ocean — central North Pole region),Central Arctic Ocean (drift-ice base region),89.5,0.0,State decree / Arctic research-logistics facility (drift-ice base),"Presidential decree approving a North Pole ice base and additional Arctic scientific projects; supports year-round Arctic presence, geographic/scientific research, logistics capability and sovereignty in the central Arctic Ocean; tied to declaring 2027 the 'Year of Geography' and Russian Geographical Society programmes; complements NSR / TATC infrastructure build-out and the AZRF whole-Arctic SEZ investment climate (ARC-PROG-640)","State programme; Arctic research institutes, Russian Geographical Society and logistics support; not an SME or commercial grant",Government of the Russian Federation (presidential decree) with Russian Geographical Society involvement,ACTIVE (decree approved 2026),https://polarjournal.net/putin-approves-north-pole-base-and-additional-arctic-projects-by-decree,"polarjournal.net (independent Arctic news: Putin approves North Pole ice base and additional Arctic projects by decree, linked to Russian Geographical Society congress and proposed 2027 'Year of Geography'); en.kremlin.ru (OFFICIAL Kremlin decree/source on Arctic projects and ice base). NAME DISAMBIGUATION: DISTINCT from Svalbard/Longyearbyen research stations (ARC-CITY / Norway) and from the AZRF industrial SEZ row (ARC-PROG-640) — this is the central Arctic drift-ice / North Pole base facility.",75,2026-09-03
ARC-FAC-371,Inussuk A/S — Pituffik (Thule) Space Base maintenance & facilities-services complex (Greenland First),Greenland,"Pituffik (Thule), NW Greenland (HQ Nuuk)",76.5314,-68.7031,"Strategic US Space Force base — facilities-maintenance, airport-operations, port/logistics & workforce-programme complex (Greenland First co-owned contractor)","12-year U.S. Space Force base-maintenance contract (from 2023-10-01, to ~2035) worth up to ~DKK 27.7B transferred from prior holder Vectrus; services span facility management, power & heating, healthcare, fire/rescue, airport operations/dispatch, IT/non-secure comms, road/ground repair, port & logistics/fuel management, vehicle maintenance/autoshop, housing/canteen/food service; CSR ""Greenland First"" prioritises local hiring, apprenticeship ramp 20->22 (2027) across trades (office assistant, terminal worker, painter, auto mechanic, machine operator, culinary assistant, marine engineer, heavy-equipment mechanic), Greenlandic school/college partnerships and local-supplier sourcing; ~300 staff (~80% Denmark / rest Greenland); CVR 43050036",Base Maintenance & Services (Inussuk A/S = Permagreen Grønland A/S 51% x Vectrus Services Greenland A/S 49%; ultimate owner V2X Systems LLC); apprenticeship candidates need Greenland/Denmark permanent address + clean record (Danish MFA security clearance),"Inussuk A/S (Permagreen Grønland A/S x Vectrus Services Greenland A/S; directors Jeppe Bloch Steffensen, Thomas Kofod Bentsen; auditor Deloitte)",ACTIVE (2023-10-01 to 2035; apprentice/workforce ramp ongoing; US Space Force modernization potential),https://sulisitsisut.gl/en/news/business-of-the-month-inussuk-a-s/,"sulisitsisut.gl Greenland Business ""Business of the Month: Inussuk A/S"" (official Greenland trade body: Pituffik Space Base maintenance contract, Greenland First, local recruitment/skills development); sermitsiaq.ag/samfund/inussuk-satser-intensivt-pa-flere-laerepladser-i-pituffik/2074047 (independent national daily: 22 apprentices by 2027, ~300 staff, 80% Denmark, 12-yr US Air Force contract from Oct 1 2023, V2X via Permagreen/US Space Force, director Jarl); knr.gl/da/nyheder/direktor-om-pituffik-kontrakt-til-fordel-gronland (national broadcaster: 12-year deal up to DKK 27.7B, all Pituffik maintenance/services, Greenland First, local jobs/apprenticeships); sjob.gl job-dk (independent job board: Inussuk JV Permagreen 51%/Vectrus 49%, base services, 9-20 apprentices/yr, US Space Force at Pituffik); proff.dk CVR 43050036 (official register: est 2022-02-09, revenue DKK 472M 2025-09, purpose = Pituffik maintenance for US Space Force). NAME DISAMBIG: distinct from Thule Air Base-era prior contractor Vectrus (2014-2023) and from other Greenland facilities firms (Inussuk Group apps separate).",90,2026-09-03
